school_name,comment
中国政法大学,"操场,张三,我叔,排名,如来,考完,全球,法学,牛前,学生宿舍,机关,四度,母校,公办,大专,包宿,一星,一生一世,日内瓦,冲突,算多,小破法,锦州,情校,昌平,六点半,好点,法大,中国政法大学,zuo,学院,不全,蒸锅,海淀,大爷,校友,梦校,职业,菊园,硬件,dddd,军都山,再报,王林,判刑,郭子,集合,全借,复读机,最小,政法,六人,两分,后悔,宿舍,老破,教授,对面,提篮桥,在场,四年,上床,说不过去,华政,211,大福,罗翔,懂得,志愿,学校,xxn,一分,牛筋,商英,下桌"
中国民用航空飞行学院,"锦衣卫,破防,中专,个人信息,入职,新生,摇篮,分是,600,学飞,他国字,崔佳勋,满分,别来,吐槽,飞院,水浅,农大,si,一分,本升,专业,跟个,记录仪,民航,我学,专冲,热水,飞行,饭点,大专,大学,天天,瞎了眼,一批,六星,比用,农业大学,挖断,川菜,飞完,网警,我飞,横批"
中国民航大学,"两字,49,辅导员,航带,区别,公办,空管,gun,要六星,傻鸟,负分,宁河,不准,北航,崔洁,校园网,当人,二本,中国民航,疑似,体验,大专,裆部,学弟,专业课,升上,文科,满分,激进派,四非,巧克力,我学,闭眼,先不提,六七点,生不如死,张贵庄,航空,早操,血亏,学校,暗恋"
中国海洋大学,"宿舍,混子,领导层,公办,山东,皇家,16,弊病,梦校,志愿,理发,填海,性价比,高考,同源,地大排,嫌弃,不错,毕业,全用,不配,随便,给你个,7MA,霸王龙,詹姆斯,五星,海洋大学,985,生涯,考研,洋兵,shab,每羊,高分,末流,太贵,ouc,表面,修一修,大水,校区,不待,高校,211,鱼山,冒溢,下水道,海大,单挑,OUC,海带,北邮,青岛,水专,五分,分低,辅导员,农林,海岸,这份,200,副馆,上不起,跟你急,西电,nigger985,如海,大学"
中国石油大学（北京）,"昌平,公办,勿扰,值得,中国,散布,本校,原神,政法大学,收留,满分,上大分,石油,河北,王英,校区,地矿,收复,之握,一星,进中,东校,崛起,100,回忆,老弱病残,学路,石专,青春年华,杨佳奇,满昏,沟施,学校,母校,石油大学,石带,石带诚,211,405,上学,油专,读研,阿杰,克拉玛依,冒充,明天,石大别,六年,镇守,不扫,是因为,伊藤诚,姿态,有个,www,咋样,对此,四六级,环境优美,地沟油,想要,初恋,清北,复交"
中国石油大学（北京）克拉玛依校区,"中国,没事,满昏,环境,羡慕,拉满,没什么,大学,教育资源,欺负,规矩,不扫,原神,展示,扫黑,硬伤,母校,一流,大分,公办,以原,爱克校,win,太多,工资,我爱中,绝不会,国服,211"
中国石油大学（华东）,"宿舍楼,发现,男女比例,发明者,大专,吹下来,四六级,工程系,博士,完美,读研,饮水机,三对基,输向,毕业,帝国,混口饭吃,山西大学,吹倒,外校,蚊子,石砖,口约球,不玩原,小摊,支棱,工科,原神,英语,好好,海风,周边环境,Upcer,绿帽,成人,大学,四面八方,实干,211,石油大学,石油部,高中,中南海,石带,溜达,冻死,限定版,石大,学区,公办,我油,校区,石油,拆迁,专能,山海,掌声,中国,回忆,满分,小三是,工地,19,输输,xx,王加胜,老哥,查寝,疑似,信仰"
中国矿业大学,"还开,集合,氛围,211,限定,略逊,撒过,篮球,母校,最逆天,考不上,赢麻,大南门,南大门,真说,博导,不情,19,招生,保研率,神中神,科幻片,研率,评优,师范大学,一佰分,真挺,一档,jr,公办,Jr,铜山,滚远点,一坨,10,top10,矿大,录取分数,比去,上分,后悔,矿不嫌,市中心,协议,儿子,性价比,朱皓泽,逼事,行建杯,必胜客,学府,别怪,矿大有,低分,矿矿,爱矿,百度,师资,气死我了,哈工大,毕业,欠钱,没得说,名利双收,捐款人,真他妈,小白羊,第一,8.7,食堂,学校,行政,我矿,暖气,满昏,不告,拉满"
中国矿业大学徐海学院,"休息时间,好多,学校,一大,民办,三流,西门,宣传,四年,屁股,路况,内裤,21,老旧,聚集地,一字,池浅,表哥,撤硕,23"
中国矿业大学银川学院,"徐州,色咪咪,一星"
中国矿业大学（北京）,"收复,西收,北矿,北语,炸药,别杀,三栋,博士生,人少,牛批,低分,辉煌,满昏,攻占,支持,我校,放假,不画,徐矿,矿兵,满分,zzk,柏林墙,博导,煤窑,矿大,速速,矿院,被叫,公办,何在,大专,不错,学府,大河,矿带,感谢,送给,毕业,中国,母校,浓谢,任重道远,齐琦在,感恩,每学期,矿油,谢绝,研究生,211,zhi"
中国社会科学院大学,"别搁,快乐,改成,ng,我姐,新起,围城,学姐,名堂,宿管,科大,打六星,知名度,师哥,学校,nb,考上,考研,满分,社乙己,学部委员,献于,平分,skd,社科,走衰,分数,中国社会科学院研究生院,我要"
中国科学技术大学,"985,氛围,goat,讲话,Training,柯南,10,八千,单论,没考上,100%,一生,考过来,中科大,科楠,未曾,泥石,自由,京儿,梦校,满分,GOAT,撼动,大物,无敌,谋面,211,采珠,flxg,保研,意义,妮可,师兄,高考,读博者,你安大,常务副,GPA,科兵,科大,清华,合肥,理科,排名,点肥,Unite,发言,安徽,创班,本科生,大学,北美,安庆人,皮零昏,废理,开学,公办,研究生,永远,院校,校友,小吃摊,并进,赴美,上岸,少年班,南七,qs,zlw,清北,转折点"
中国科学院大学,"三本,擦干,人航,不虚清,没真招,末流,真滴,雁栖湖,师资,大化,双非,慕斯,果壳,分数线,22,无敌,求求,Approach,大牛,科大,猖狂,黑车,北京高校,都行,报道,难考,满分,考不上,大学,goat,最远,难吃,一一列举,包史堂"
中国美术学院,"男同,比央美低,李观洋,炸裂,网费,右捧农,美发,我央,央美提,失业,大劲花,极限,自学,美的,差评,利己主义,比央美高,名不符实,打卡,教些,哥们,世纪,没考上,如好,毁掉,南山,别来,1.8,0.2,淀粉,主打,包邮,全瑕,画画,碰瓷央美,央美,低调,目标,我散,情校,艺专,眼科医院"
中国药科大学,"高中生,开心,药制剂,有没有,玩意,毛病,账号,药专,文科生,学好,40,清华,后悔,读研,大不大,奇行,经常出现,打六星,最差,操行,好少,大份,一楼,伤害,黄焖,初升,恶心,一星,变差,小鼠,绑子,周六,猫猫,彼阳,试试,多装,学校,待遇,有个,校友,没人,公办,特意,院校,创造,一般般,安好,学长,搞了个,10,人丑,大一,药界,美味佳肴,药学院,牛马,211,母校,生活,药届,宝是,好多"
中国计量大学,"会闻,专科,辩棍,syb,二本,大学,依托,光忙,细说,女神,母校,职大,真心,开学典礼,省外,计院,放屁,国子,插个,实力,计专,说来听听,大专,无脑,专偏,毒品,比杭职,下桌,计量,因量,韦小宝,校园网,damn,勾史,差评,考编,没用,校名,12,下沙,南方人,公办,起码"
中国计量大学现代科技学院,"22,职业,荒地,表白,庄稼,民办,图书馆,出门在外,水浅"
中国音乐学院,"医务室,琴房,100,精美,白富,老潘,买下来,没考上,音乐学院,大学老师,灌饼,公办"
中央戏剧学院,"张真源,贵校,史中,满分,zcy,至美,想念,浴室,钟姐,当赛,高精尖,钟晨瑶,校服,草台班子,5411g,中戏,梓妍,天使,瑶姐,ZCY,追星,yyds,会换"
中央民族大学,"有个,6.3,学校,解散,强强,还好,学生,跟党走,民大,最捞,平衡,985,球场,外卖,歌舞升平,211,费孝通,讲讲,面子,宿舍,西门,指手画脚,离谱,卧槽,中央,知行合一,五点,爱民,别太酸,出息,美美,区别,努在,停水,前女友,年级,勾史,专业课,求求,公办,永远,男女比例,民大是,民代,600,大专,女朋友,唱歌跳舞,本校,没多,考研,白茫茫,干净"
中央美术学院,"我学,学弟,美的,我证,来考,cafa,亚庇,国美,浙美退,梅树,油画,校徽,六星,再考,央美牛,研吧,美术班,CAFA,高中,画画,想考,分院,考上,初试,没考上,比果梅,梦校,求求,玲昏,经典,评分,就业率,燕郊,看不清,别考,干翻,美院"
中央财经大学,"60w,本硕博,海淀,211,公办,一般般,毕业生,乾坤,冒充,老娘,无语,中央,大学,校风,别卷,哈工大,沙比,关怀,上财,母校,破财,限电,央财,同质化,大洼,原神,不行,厕所,签字,职高,垃圾,前女友,普普通通,校区,说实话,贸大,淳朴,忠诚,烟草,校训,no1,计算机,宿舍,大专,不穷,英语,四年,学校,商科,离谱,知名度,校友,800,打架,沙河,卷烟厂,满分,猪币"
中央音乐学院,"乐队,爸妈,戏子,买下来,红白喜事,错错,情校,名人堂,六星,学校,公办,学期,你好,211,级别,音乐学院,白匪,赢家,alto,无知,缪斯,二环,喜欢,自信,溢出,老师,破防"
中山大学,"我能,校园,珠江,只会,抗癌,切割,sci,水长,饭堂,高雄,校友,院神,还好,癌症,好了吗,捞钱,满分,高考,癌政,肿瘤,集长,清华北大,自由,不好,考上,宋院,光复,985,消防工作,值得,211,goat,癌大,广东,贵校,打卡,太子,广东省,北校,大学,六星,大部分,没考上,热度,gogo,算人,公办,点亮,学校,网红,孙逸仙,鸭大,来评,隔壁,百分之,人才辈出,附二,清北,中烂,吐槽,明年,初中,想起,超烂,南天一,冒险游戏,北大,考研,称王,含金量"
中山火炬职业技术学院,"cha,坐过,宿舍,学姐,食堂,一星,聚是,爱火,饭堂"
中山职业技术学院,"史中,中职,翻新,度假村,教学点,23,总教官,火大,150"
临夏现代职业学院,"回回们,出路,封建迷信,六星"
临汾职业技术学院,"严查,瑞波,校服,疑似,毛病,水是,停水"
临沂大学,"补考,三流,10,理工科,临沂人,恶心,早晚自习,硕士点,学生,专升本,村里,30,情校,早自习,母校,哥们,临沂,误点,马尧琛,大爷,顶级,校友,外卖,亚洲,独卫,专生,疫情,比导员,会装,大专,别来,13,考研,必备,任庆军,培训基地,笔记,郭文瑞,查寝,一八"
临沂科技职业学院,"官威,阴阳人,校门,实训,还来,公办,入籍,大专,临科,养活,上课,怎讲,三年,嘻嘻,沙比,满昏,学姐"
临沂职业学院,"早操,临沂,跑操,一分,上学,收留,这分,下次,哈哈哈,GS,老八吃,3.3,神奇,有个"
丽水学院,"检查,厕所,小伙伴,成分,列车长,细说,客观,小吃街,勾史,护理学,故乡,垃圾,绿水青山,极限,体测,电瓶车,丽水,桌变,贫困生,百年老,21"
丽水职业技术学院,"外卖,介绍,徐晓栋,金良涛,丽职,4.5,狗史,一个月,前女友,事实,学长,老师,林校"
丽江师范高等专科学校,"男女比例,女朋友,能盖,劳时,呜呜,22,打卡,乡关,升本"
丽江文化旅游学院,"查寝,五日,王八,不错,两三万,一点,义父,女生,职业,sm,亲朋好友,学院,请假,早读,食堂,早自习,女朋友,坏处,申请书,宿舍,大一,民办,丽江,最差,最低"
义乌工商职业技术学院,"金阳,室友,香樟,人生,分享,绿竹,创业,爽死,宿舍,电商,cose985,完蛋,炮楼,别来"
乌兰察布医学高等专科学校,"安娜,很无语,无话可说,好吃,杨国梁,早自习,一无所有,熊林锋,六颗,男朋友,那饭,分就行,取个,贾云凯,公办,天无,收到,我奶,女盆友,晚自习,学校,分高,女朋友,升本,小火锅,处分,两分,岁数,没去,中专,逼大点,半年,变上,乌兰察布,破烂不堪,活在,医科"
乌兰察布职业学院,"校门,何宗瀚,不来,退学,没水,五星,23,不怎么样,土豆,诱导,能养,学校,乃球,别来,垃圾,太为,跑操,还进,带笔,爆改,三口,鸭子,学啥,摇头,比鸿德强,小妹,人工湖,五千块,竞技场,兽医,乌兰察布,电子厂,公办,晶晶,纯色,狗校,大饼,五线,升本率,吱声,皮城"
乌海职业技术学院,"五星,八号,最爱上,整体素质,整上,贾慧斌,新楼,一座,食堂,满昏,打是,还行,海大,操场,咸盐,xiaoji,比鸿德强,上联,带笔,一呆,职分,吐口,哈哈哈,15,贵校,公办,毕业,前女友,乌海,赤峰,遗风,北大考,孙力"
乌鲁木齐职业大学,"牛批,回忆,烦人,事多,负责"
乐山师范学院,"少民,不读,硬性,jr,石栈,三分钟,垃圾,明年,勾史,战损,男生宿舍,全是,处分,贵校,乐师,师院,平时成绩,邓鹏,母校,关怀,低分"
乐山职业技术学院,"牛马,亲儿,19,支持,李焰,报哈,细说"
九州职业技术学院,"民办,宾馆,毕业,徐州,纯正,人厚,女朋友"
九江学院,"九职,大粪,早七晚,TM,本升,打炮,九院,垃圾,大专学校,史味,管事,风扇,取景,屁事,东校区,六星,大饼,警院,超棒,下限,下学期,水费,jju,江软,公办,Holy,九职院,不错,我般,一分钟,校医院,江西人,确实,成分,扫地,破防,腊机,大专,白鹿洞,溢出,大学,一星"
九江理工职业学院,"一星,评分,民办,九江,五星上将,抬举,本来,学校"
九江职业大学,"职大,老师,孙笑川,助动词,乐色,招上,外卖,校徽,宿舍,有事,九江,个乐,校区,小有,每周日,公办,wfy,缑氏"
九江职业技术学院,"职大,黑白不分,点赞,清华,有待,享受,改名,两颗,自报家门,截图,不错,限电,大学,李阳,国服,技承,直招,有泪,细说,安个,李海亮,读书,升本,公办,win,职联培,学委到,进厂,吃腻"
云南三鑫职业技术学院,"玩意,心善,看不出来,大学,补补,馒头,民办,毕业,学校"
云南中医药大学,"战神,摇头,我住,难评,风景,一星,堪比,标志性,请假,闭幕式,一比,19,朱志锴,狗见,一分,高分,中医药大学,分期付款,支持"
云南交通职业技术学院,"招进来,4G,纯勾史,小马,六星,太好了,交大,挖掘机,大一跑,专科,早操,公办,贵校,大专,上海交通大学,土木,老师,孙笑川,大交职,天早,校徽,太过分"
云南交通运输职业学院,"早八,厉害,六星,控评,交职,没人,设备,扫地"
云南体育运动职业技术学院,"晚给,根烟,真石,老表,表白,体育,10"
云南农业大学,"不鸣则已,爬坡,楼神,图标,麻辣,杨志强,说明会,菌子,呈贡,食堂,公办,史净宇,普洱茶,半夜,落索坡,农大,宿舍,技术类,改六滚,WiFi,小顶声,钱发,最能,史史史,蒋一鸣,几次,西校区,电瓶车,垃圾,五星,饭点,天天,垃圾桶,黄忠,减速带,聋大,北校区"
云南农业职业技术学院,"冷门,校区,900,友情,安宁,花庄,道院,后悔,忘不了,停水,三年,小哨,稀奇,宿舍,网管,朴素,种地,黑工,赶集"
云南医药健康职业学院,"民办,溢出,一堆,书费,学生,挺行,满分,院区,路边,算了吧,学长,海源"
云南商务职业学院,"评分,人力资源,楼下,不好,人机,一万多,人间"
云南国土资源职业学院,"这颗,哥们,校友,学徒制,盖章,出去玩,实习,勾史,biu,小得,能别,评论,何晓宇,新兴,读研,办学,台大,学校,汤池,而建,抵掉,20,猪脚"
云南城市建设职业学院,"人才,闻其名,官威,民办,施舍,学校,大专,实力,初中"
云南外事外语职业学院,"外事,哥们,民办,妖风,那年,要死,杨林"
云南大学,"自尊,还行,之巅,别搞,养老,致知,内宣,公办,告知,大学,2.2,一分,垃圾,云大,读非,名誉,爵爵子,没少,行政,宿管,评分,西路,至公,后勤,满分,宾至如归,老哥,百家,昆工,能活,氛围,入住,测分,211,歧视,导师,电控,kb,寒暑假,我家,很傻,考不起,学校,西南联大,唯一,全靠爵,师范,煞笔,外面,云师,旧址,云南,我云,知名度,物价水平,不错,不济,毕业,母校,米线,风景,手速,封禁,外宣,爱情,7.5,马加爵,云南大学"
云南大学滇池学院,"一本,研究生,学院,校园网,两万多,大学,考公,史中史,爹妈,辅导员,md,消失,国家级,民办,鸭子,凌驾于,征婚,首个,朱锦龙,锐评,公务员,凑不出来"
云南工商学院,"夸杨大,宿舍,实习,湖心,智障,本科,2016,民办,篮球,摇篮,爆点,专科,无钱,自闭症,孙悟空,网红,六颗,球王,学校,八点,确实,路二厂"
云南工程职业学院,"杀人,傻波,就读,烂批,民办,辅导员,校园网,礼仪,说史,大专,停尸房,2.0,满意,中学,学校,评价"
云南工贸职业技术学院,"辅导员,同意,下限,我校,男同学,五星"
云南师范大学,"路障,无所谓,22,一星,校长,职教,开盒,师大,减速带,天天,西南联大,宿舍,六星,王德强,一集,阿Q,公办,大三,美亩,神经病,北大清华,陨石,盲猜,辅导员,不错,村儿,纯纯,情商,祖上,心胸狭隘,张翰霖,md,第二句,刘经芳,满分,一二一"
云南文化艺术职业学院,"猪圈,进人,跑道,贫困县,艺校"
云南新兴职业学院,"好大,没想到,民办,浓难,校训,三口,必尽,学校,脸上,导员,大树,新兴"
云南旅游职业学院,"原神,寄人篱下,23,对象"
云南机电职业技术学院,"茨坝,国奖,收不到,10,电子厂,隔壁,就业率,福银,公办,前女友,女朋友,延迟"
云南林业职业技术学院,"憨批,23,延迟,有个,公办,通讯录,职大,五星,李艳清,人机,林职,卖假,海源,工作人员,认真负责,我本,七七四十,49,外卖,两块钱"
云南民族大学,"助学金,噶屁套,说史,人才流失,美女,岩坤,交职,赵凯,柏雯译,有个,管院,hh,校规,http,云南,加油,钢筋,出轨,过线,无敌,双馨,小姐姐,民大,哈到,大学"
云南水利水电职业学院,"民办,一托大边,高中,221,停水,真的假,云南,学生会,下辈子,声音,热水,傻强,校园环境,水利水电,学长"
云南特殊教育职业学院,没人
云南现代职业技术学院,"技师,公办,一分,值一星,小伙,形容,八次,满课,成分,毒瘾,学子,中职,精神,笑笑,原神,六颗,这所,10"
云南理工职业学院,"不剑,母校,始终,懒得,晚自习,学院,学校,六星,民办,哥们,好好,午操,一颗,几把"
云南科技信息职业学院,麻雀
云南经济管理学院,"发了,29,妇科病,民办,水工,鸟样,89,网真,路边,这件,不值,谢谢,集团"
云南经贸外事职业学院,"一条,排练,经贸,和尚,学校,你行,没住,民办,一分,进深,上万"
云南能源职业技术学院,"打六星,沾益,违禁品,要钱,校区,爆改,云能,想要,上辈子,说史,公办,不说,早自习"
云南艺术学院,"yyds,真实,天天,妖风,听讲,挺大,满昏,比我强,兄弟,妖孽,前女友,公办,分校,艺校,单行道,呈贡,比有,沾个,红星,造黄谣,营分营,管一管,堪比,上云艺,校草,影视,勾史,cc,素质,肯德基,云南,学生证,0.2,被造,云艺,学姐,ky,外卖,6666666,孔雀,女朋友,后门,擦边,付峻,能拉低"
云南艺术学院文华学院,"大树,水平,热水"
云南财经大学,"五块,满昏,xld,油饼,差评,班会,没想到,东西,垃圾,班长,高校,池浅,如洋,财职,官威,上学,退钱,勾史,财大,谢邀,光荣传统,牛批,女人,截图,体育,一星,冒充,终生,母校,代跑,扫码,双双把,字史,六分,教学,下师,大逼斗,作息,公办,宿舍,烂透,别硬,别来,厨师"
云南财经职业学院,"19,白瑞,班班,财大,满昏,校区,多得很,校草"
云南轻纺职业学院,"帮下,公办,可爱,我能,爆率,断水,妖风"
云南锡业职业技术学院,"带笔,别报,乡关,22,怪高"
五邑大学,"好史,老哥,校园,985211,我考,华侨,微博,牛马,高中,母校,喷水管,麦克阿瑟,五口,985,泥邑,北航,补考,钢门,二本,开开,鸡腿,挂科,变态,江门,新生,五邑,玫瑰园"
井冈山大学,"井冈山,公办,电子厂,专升本,威武,男女比例,北有,南昌大学,一流,不错,别硬,旮旯,院校,六星,吉安,老表,八遍,华子哥,5A,跟开,两三个,师范,别来,同济,怪人,外卖,山里,23,邓俊武,有山,中山大学,压根,井带,红志班,南井大,满分,还行"
亳州学院,"勾史,努力,高攀不起,Twitter,公办,饭能,去过,学校,宿舍,太爱,构思"
亳州职业技术学院,"养老院,战俘营,亳州,合工大,亳职,母校,学校,你勒家,公办,感谢"
仙桃职业学院,"藏族,电水,天难,公办,校园网,挺不错,zzw,上仙职,勾史,参杂,千千万,亲嘴,coke,太蠢,人太多,有意者,人机,鸡毛,脆皮,聚集地,仙桃"
仰恩大学,"宜民,整题,长风,最贵,优点,仰恩湖,民办,勉强,一大,学院,实名,冒充,校内,依托,不好,仰恩是,同学,山里"
